record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index
8304,BGD,Bangladesh,South Asia,Lower-Middle,2022-10-23,2022,10,42,23.68,90.35,165,6.38,1.29,52.6,0,0,0,0,112.5,163.0,76.7,28.4,0.0,31.0,0.0,40.1,1807.0,66.9,86.6
8305,BGD,Bangladesh,South Asia,Lower-Middle,2022-10-30,2022,10,43,23.68,90.35,165,3.12,-0.98,6.4,0,0,0,0,167.2,255.0,88.0,20.3,5.4,24.4,0.0,36.8,1807.0,68.4,85.9
8306,BGD,Bangladesh,South Asia,Lower-Middle,2022-11-06,2022,11,44,23.68,90.35,165,2.11,0.18,98.0,0,0,0,0,43.2,74.0,74.9,32.8,3.6,29.1,0.0,38.3,1810.0,64.1,82.2
8307,BGD,Bangladesh,South Asia,Lower-Middle,2022-11-13,2022,11,45,23.68,90.35,165,7.99,-0.74,69.6,0,0,0,0,82.2,105.0,65.9,27.4,3.5,25.7,0.0,41.3,1810.0,75.4,81.5
8308,BGD,Bangladesh,South Asia,Lower-Middle,2022-11-20,2022,11,46,23.68,90.35,165,9.44,0.11,57.1,0,0,0,0,144.6,222.0,100.5,36.6,4.8,30.1,0.0,36.3,1810.0,71.7,82.0
8309,BGD,Bangladesh,South Asia,Lower-Middle,2022-11-27,2022,11,47,23.68,90.35,165,8.5,0.25,99.3,0,0,0,0,75.1,118.0,56.5,24.3,7.3,25.3,0.0,40.6,1810.0,75.9,88.7
8310,BGD,Bangladesh,South Asia,Lower-Middle,2022-12-04,2022,12,48,23.68,90.35,165,8.88,0.86,52.3,0,0,0,0,136.0,191.0,92.9,31.4,4.8,31.6,0.0,39.8,1812.0,69.1,84.6
8311,BGD,Bangladesh,South Asia,Lower-Middle,2022-12-11,2022,12,49,23.68,90.35,165,5.3,-0.4,56.9,0,0,0,0,92.4,112.0,61.1,29.3,0.8,16.4,0.0,37.6,1812.0,64.2,91.0
8312,BGD,Bangladesh,South Asia,Lower-Middle,2022-12-18,2022,12,50,23.68,90.35,165,9.66,0.67,66.3,0,0,0,0,117.8,163.0,89.3,24.7,6.9,19.2,7.2,39.9,1812.0,62.0,82.6
8313,BGD,Bangladesh,South Asia,Lower-Middle,2022-12-25,2022,12,51,23.68,90.35,165,12.64,0.63,99.1,0,0,0,0,111.7,163.0,87.3,31.5,5.2,26.7,0.0,40.6,1812.0,69.5,84.6
8314,BGD,Bangladesh,South Asia,Lower-Middle,2023-01-01,2023,1,52,23.68,90.35,165,12.08,-0.15,0.0,0,1,0,1,73.9,104.0,77.7,25.2,0.0,22.8,8.9,39.0,1815.0,68.8,75.6
8315,BGD,Bangladesh,South Asia,Lower-Middle,2023-01-08,2023,1,1,23.68,90.35,165,17.03,0.67,84.4,1,0,0,1,96.8,133.0,85.5,35.8,5.9,26.0,23.3,31.9,1815.0,76.0,88.0
8316,BGD,Bangladesh,South Asia,Lower-Middle,2023-01-15,2023,1,2,23.68,90.35,165,11.12,1.02,54.4,0,0,0,0,77.7,108.0,65.6,35.2,6.4,29.6,0.0,40.9,1815.0,67.3,84.5
8317,BGD,Bangladesh,South Asia,Lower-Middle,2023-01-22,2023,1,3,23.68,90.35,165,13.02,0.35,91.1,0,0,0,0,88.2,145.0,70.5,32.9,6.9,29.7,6.1,37.1,1815.0,70.3,86.7
8318,BGD,Bangladesh,South Asia,Lower-Middle,2023-01-29,2023,1,4,23.68,90.35,165,13.77,-0.14,98.8,0,0,0,0,104.4,160.0,87.2,23.6,6.1,29.1,7.6,37.9,1815.0,72.1,82.5
8319,BGD,Bangladesh,South Asia,Lower-Middle,2023-02-05,2023,2,5,23.68,90.35,165,16.07,-0.68,145.6,0,0,0,0,68.7,101.0,75.2,16.1,5.7,25.3,12.5,37.6,1817.0,76.2,78.4
8320,BGD,Bangladesh,South Asia,Lower-Middle,2023-02-12,2023,2,6,23.68,90.35,165,15.34,0.28,110.1,0,0,0,0,82.8,128.0,65.6,37.6,1.0,28.1,11.0,39.1,1817.0,83.4,79.3
8321,BGD,Bangladesh,South Asia,Lower-Middle,2023-02-19,2023,2,7,23.68,90.35,165,17.56,-0.02,140.0,0,0,0,0,84.4,107.0,66.3,30.5,1.8,32.1,15.0,34.7,1817.0,67.8,86.9
8322,BGD,Bangladesh,South Asia,Lower-Middle,2023-02-26,2023,2,8,23.68,90.35,165,15.93,0.89,163.3,0,0,1,1,76.7,132.0,92.5,31.5,1.3,62.1,13.8,31.0,1817.0,71.4,77.2
8323,BGD,Bangladesh,South Asia,Lower-Middle,2023-03-05,2023,3,9,23.68,90.35,165,15.72,1.08,114.0,0,0,0,0,75.4,85.0,77.4,35.7,1.3,22.9,5.9,36.2,1820.0,72.3,94.6
8324,BGD,Bangladesh,South Asia,Lower-Middle,2023-03-12,2023,3,10,23.68,90.35,165,21.74,0.16,93.0,0,0,0,0,112.0,189.0,84.2,38.0,31.8,27.9,21.1,42.1,1820.0,70.9,84.3
8325,BGD,Bangladesh,South Asia,Lower-Middle,2023-03-19,2023,3,11,23.68,90.35,165,18.1,0.49,136.7,0,0,0,0,96.5,166.0,69.1,33.2,0.1,26.8,19.3,33.4,1820.0,60.8,81.9
8326,BGD,Bangladesh,South Asia,Lower-Middle,2023-03-26,2023,3,12,23.68,90.35,165,20.6,0.41,154.7,2,0,0,2,85.4,122.0,94.1,37.8,47.0,31.2,33.2,41.6,1820.0,64.5,88.7
8327,BGD,Bangladesh,South Asia,Lower-Middle,2023-04-02,2023,4,13,23.68,90.35,165,19.62,-0.43,136.9,0,0,0,0,79.6,143.0,68.0,28.5,4.7,29.3,11.3,36.4,1823.0,73.5,90.3
8328,BGD,Bangladesh,South Asia,Lower-Middle,2023-04-09,2023,4,14,23.68,90.35,165,14.82,-0.14,106.2,0,0,0,0,96.2,142.0,64.3,30.2,7.5,24.8,7.2,35.5,1823.0,69.8,93.1
8329,BGD,Bangladesh,South Asia,Lower-Middle,2023-04-16,2023,4,15,23.68,90.35,165,19.28,0.46,107.2,0,0,0,0,73.1,94.0,71.7,40.1,8.9,23.0,16.5,43.0,1823.0,63.8,82.7
8330,BGD,Bangladesh,South Asia,Lower-Middle,2023-04-23,2023,4,16,23.68,90.35,165,18.0,0.76,141.6,0,0,0,0,87.3,130.0,63.7,26.1,4.0,30.5,13.2,38.1,1823.0,70.9,73.3
8331,BGD,Bangladesh,South Asia,Lower-Middle,2023-04-30,2023,4,17,23.68,90.35,165,20.21,-0.18,131.6,0,0,0,0,96.8,140.0,74.3,34.6,46.8,34.6,23.0,32.2,1823.0,68.4,83.2
8332,BGD,Bangladesh,South Asia,Lower-Middle,2023-05-07,2023,5,18,23.68,90.35,165,21.36,-0.58,113.8,1,0,0,1,106.8,180.0,86.2,32.1,39.0,33.9,30.9,34.8,1825.0,74.5,96.3
8333,BGD,Bangladesh,South Asia,Lower-Middle,2023-05-14,2023,5,19,23.68,90.35,165,15.42,0.79,117.1,0,0,0,0,103.4,165.0,83.4,26.0,5.8,22.1,12.0,36.9,1825.0,72.3,87.8
8334,BGD,Bangladesh,South Asia,Lower-Middle,2023-05-21,2023,5,20,23.68,90.35,165,20.4,1.29,52.5,1,0,0,1,134.8,198.0,104.6,34.1,19.4,27.6,29.7,37.7,1825.0,71.7,87.5
8335,BGD,Bangladesh,South Asia,Lower-Middle,2023-05-28,2023,5,21,23.68,90.35,165,15.09,-0.03,102.5,0,0,0,0,107.8,150.0,68.7,30.3,5.5,25.8,5.9,37.0,1825.0,70.9,85.9
8336,BGD,Bangladesh,South Asia,Lower-Middle,2023-06-04,2023,6,22,23.68,90.35,165,18.54,-0.74,59.8,1,0,0,1,90.6,118.0,77.4,26.9,0.0,29.7,22.7,30.5,1828.0,72.0,88.4
8337,BGD,Bangladesh,South Asia,Lower-Middle,2023-06-11,2023,6,23,23.68,90.35,165,13.66,0.12,79.9,0,0,0,0,111.0,161.0,76.2,29.4,2.5,28.0,2.9,33.8,1828.0,68.5,78.7
8338,BGD,Bangladesh,South Asia,Lower-Middle,2023-06-18,2023,6,24,23.68,90.35,165,13.53,0.8,89.3,0,0,0,0,143.9,224.0,90.7,41.6,2.6,29.4,6.5,42.4,1828.0,58.0,84.8
8339,BGD,Bangladesh,South Asia,Lower-Middle,2023-06-25,2023,6,25,23.68,90.35,165,10.89,-0.09,100.6,0,0,0,0,43.9,78.0,59.2,24.3,7.7,29.7,7.6,37.9,1828.0,71.9,86.9
8340,BGD,Bangladesh,South Asia,Lower-Middle,2023-07-02,2023,7,26,23.68,90.35,165,10.61,-0.31,99.8,0,0,0,0,96.9,158.0,72.4,24.2,5.3,27.8,0.7,31.9,1830.0,69.3,91.9
8341,BGD,Bangladesh,South Asia,Lower-Middle,2023-07-09,2023,7,27,23.68,90.35,165,8.81,0.22,77.6,0,0,0,0,97.9,132.0,51.5,35.1,5.5,32.1,0.0,32.7,1830.0,65.0,85.2
8342,BGD,Bangladesh,South Asia,Lower-Middle,2023-07-16,2023,7,28,23.68,90.35,165,8.24,0.61,45.3,0,0,0,0,141.8,201.0,100.3,29.0,9.1,29.3,0.0,38.4,1830.0,65.1,82.8
8343,BGD,Bangladesh,South Asia,Lower-Middle,2023-07-23,2023,7,29,23.68,90.35,165,9.24,-0.32,103.8,0,0,0,0,103.5,163.0,84.5,21.7,9.6,34.9,0.0,37.8,1830.0,79.9,87.0
8344,BGD,Bangladesh,South Asia,Lower-Middle,2023-07-30,2023,7,30,23.68,90.35,165,6.8,0.09,118.9,0,0,0,0,117.5,178.0,80.5,28.1,4.4,22.5,0.0,31.5,1830.0,77.5,92.4
8345,BGD,Bangladesh,South Asia,Lower-Middle,2023-08-06,2023,8,31,23.68,90.35,165,6.6,-0.92,82.6,0,0,0,0,102.0,184.0,85.0,20.7,0.8,27.9,0.0,35.0,1833.0,67.9,85.2
8346,BGD,Bangladesh,South Asia,Lower-Middle,2023-08-13,2023,8,32,23.68,90.35,165,6.01,-0.05,37.1,0,0,0,0,83.3,151.0,66.2,33.4,4.3,29.2,0.0,34.2,1833.0,67.5,85.2
8347,BGD,Bangladesh,South Asia,Lower-Middle,2023-08-20,2023,8,33,23.68,90.35,165,8.4,0.03,68.6,0,0,0,0,124.1,194.0,92.3,24.1,0.0,18.3,0.0,42.8,1833.0,72.4,99.4
8348,BGD,Bangladesh,South Asia,Lower-Middle,2023-08-27,2023,8,34,23.68,90.35,165,7.18,-0.38,78.1,0,0,0,0,107.6,141.0,99.4,25.4,10.3,30.7,0.0,40.9,1833.0,63.1,87.6
8349,BGD,Bangladesh,South Asia,Lower-Middle,2023-09-03,2023,9,35,23.68,90.35,165,4.09,0.69,44.3,0,0,0,0,99.3,145.0,84.4,31.2,3.4,20.1,0.0,35.9,1836.0,67.7,79.5
8350,BGD,Bangladesh,South Asia,Lower-Middle,2023-09-10,2023,9,36,23.68,90.35,165,3.59,0.36,61.1,0,0,0,0,111.6,155.0,87.4,27.8,3.2,24.1,0.0,39.2,1836.0,74.3,88.7
8351,BGD,Bangladesh,South Asia,Lower-Middle,2023-09-17,2023,9,37,23.68,90.35,165,5.52,-0.38,41.8,0,0,0,0,108.1,167.0,85.5,20.5,8.7,24.9,0.0,33.8,1836.0,72.1,86.0
8352,BGD,Bangladesh,South Asia,Lower-Middle,2023-09-24,2023,9,38,23.68,90.35,165,3.29,0.16,38.9,0,0,0,0,106.5,170.0,98.1,39.7,7.3,30.9,0.0,31.0,1836.0,70.7,88.5
8353,BGD,Bangladesh,South Asia,Lower-Middle,2023-10-01,2023,10,39,23.68,90.35,165,6.79,0.13,14.1,0,0,0,0,91.3,125.0,90.4,26.0,3.8,30.2,0.0,32.6,1838.0,71.6,86.7
8354,BGD,Bangladesh,South Asia,Lower-Middle,2023-10-08,2023,10,40,23.68,90.35,165,4.68,-0.08,79.6,0,0,0,0,110.7,152.0,78.5,29.8,3.9,26.0,0.0,40.5,1838.0,69.9,82.2
8355,BGD,Bangladesh,South Asia,Lower-Middle,2023-10-15,2023,10,41,23.68,90.35,165,3.3,0.49,55.2,0,0,0,0,120.0,176.0,89.0,27.7,5.4,23.0,0.0,38.4,1838.0,71.9,91.8
8356,BGD,Bangladesh,South Asia,Lower-Middle,2023-10-22,2023,10,42,23.68,90.35,165,2.81,-0.14,49.1,0,0,0,0,90.4,130.0,79.8,26.2,2.4,20.6,0.0,36.8,1838.0,74.0,81.4
8357,BGD,Bangladesh,South Asia,Lower-Middle,2023-10-29,2023,10,43,23.68,90.35,165,6.01,0.37,60.4,0,0,0,0,128.0,184.0,92.1,32.9,2.0,29.8,0.0,40.3,1838.0,69.4,87.2
8358,BGD,Bangladesh,South Asia,Lower-Middle,2023-11-05,2023,11,44,23.68,90.35,165,4.44,0.37,57.2,0,0,0,0,79.0,103.0,75.3,40.8,6.2,30.5,0.0,41.1,1841.0,67.6,98.1
8359,BGD,Bangladesh,South Asia,Lower-Middle,2023-11-12,2023,11,45,23.68,90.35,165,5.8,-0.01,17.2,0,0,0,0,128.6,184.0,111.0,39.6,5.8,31.3,0.0,37.8,1841.0,76.8,89.6
8360,BGD,Bangladesh,South Asia,Lower-Middle,2023-11-19,2023,11,46,23.68,90.35,165,8.36,0.39,41.9,0,0,0,0,131.0,208.0,84.9,38.4,6.8,27.4,0.0,36.4,1841.0,75.9,86.8
8361,BGD,Bangladesh,South Asia,Lower-Middle,2023-11-26,2023,11,47,23.68,90.35,165,4.74,-0.94,38.9,0,0,0,0,99.2,177.0,63.7,24.1,0.6,25.1,0.8,32.2,1841.0,60.9,84.8
8362,BGD,Bangladesh,South Asia,Lower-Middle,2023-12-03,2023,12,48,23.68,90.35,165,7.92,0.67,11.8,0,0,0,0,90.8,143.0,79.8,37.7,6.0,32.5,0.0,35.4,1843.0,69.1,81.5
8363,BGD,Bangladesh,South Asia,Lower-Middle,2023-12-10,2023,12,49,23.68,90.35,165,7.94,0.41,57.5,0,0,0,0,125.2,191.0,85.1,38.0,4.7,23.0,0.0,43.3,1843.0,65.7,77.7
8364,BGD,Bangladesh,South Asia,Lower-Middle,2023-12-17,2023,12,50,23.68,90.35,165,7.92,0.79,30.3,0,0,0,0,152.3,233.0,95.5,34.8,3.2,26.1,0.0,37.0,1843.0,75.1,89.0
8365,BGD,Bangladesh,South Asia,Lower-Middle,2023-12-24,2023,12,51,23.68,90.35,165,10.27,0.33,71.5,0,0,0,0,82.2,123.0,83.7,25.4,6.2,27.0,0.0,34.6,1843.0,75.8,77.0
8366,BGD,Bangladesh,South Asia,Lower-Middle,2023-12-31,2023,12,52,23.68,90.35,165,9.5,1.2,148.9,0,0,0,0,72.6,106.0,71.7,32.6,6.7,32.7,0.0,36.5,1843.0,65.3,82.8
8367,BGD,Bangladesh,South Asia,Lower-Middle,2024-01-07,2024,1,1,23.68,90.35,165,13.83,0.01,83.6,0,0,0,0,67.1,118.0,64.5,22.3,10.1,32.0,5.4,37.0,1846.0,68.5,85.3
8368,BGD,Bangladesh,South Asia,Lower-Middle,2024-01-14,2024,1,2,23.68,90.35,165,15.23,-0.5,110.5,0,0,0,0,71.2,121.0,55.3,21.5,3.6,29.0,11.5,40.6,1846.0,68.6,84.2
8369,BGD,Bangladesh,South Asia,Lower-Middle,2024-01-21,2024,1,3,23.68,90.35,165,11.34,1.12,126.9,0,0,0,0,73.2,109.0,75.6,25.1,10.0,35.6,1.2,36.3,1846.0,79.7,86.7
8370,BGD,Bangladesh,South Asia,Lower-Middle,2024-01-28,2024,1,4,23.68,90.35,165,13.71,-0.01,66.3,0,0,0,0,93.4,133.0,83.1,32.2,6.9,29.3,6.2,39.2,1846.0,70.6,92.3
8371,BGD,Bangladesh,South Asia,Lower-Middle,2024-02-04,2024,2,5,23.68,90.35,165,13.87,0.81,119.5,0,0,0,0,95.5,142.0,69.7,37.3,6.5,33.2,9.2,39.9,1849.0,61.3,91.1
8372,BGD,Bangladesh,South Asia,Lower-Middle,2024-02-11,2024,2,6,23.68,90.35,165,17.32,-0.34,138.7,0,0,0,0,137.7,180.0,105.5,25.6,5.9,32.6,22.4,33.6,1849.0,69.4,95.7
8373,BGD,Bangladesh,South Asia,Lower-Middle,2024-02-18,2024,2,7,23.68,90.35,165,14.31,0.21,65.4,0,0,0,0,91.1,127.0,82.4,31.9,4.3,31.0,5.8,41.6,1849.0,78.7,86.5
8374,BGD,Bangladesh,South Asia,Lower-Middle,2024-02-25,2024,2,8,23.68,90.35,165,18.09,0.45,18.8,1,0,0,1,109.5,148.0,84.2,24.6,7.0,23.0,30.4,39.3,1849.0,76.3,81.6
8375,BGD,Bangladesh,South Asia,Lower-Middle,2024-03-03,2024,3,9,23.68,90.35,165,21.51,1.18,150.1,1,0,1,2,106.1,179.0,71.8,35.4,17.1,51.6,38.8,37.3,1851.0,65.3,72.0
8376,BGD,Bangladesh,South Asia,Lower-Middle,2024-03-10,2024,3,10,23.68,90.35,165,20.49,0.27,142.6,1,0,0,1,136.9,184.0,99.7,37.3,39.9,28.3,21.0,44.8,1851.0,68.1,86.8
8377,BGD,Bangladesh,South Asia,Lower-Middle,2024-03-17,2024,3,11,23.68,90.35,165,16.36,0.79,135.9,2,0,0,2,46.7,69.0,76.7,34.4,7.5,30.9,29.0,41.2,1851.0,66.2,91.9
8378,BGD,Bangladesh,South Asia,Lower-Middle,2024-03-24,2024,3,12,23.68,90.35,165,15.54,0.37,92.3,0,0,0,0,99.2,150.0,84.9,32.2,4.2,29.8,3.5,35.0,1851.0,69.2,85.7
8379,BGD,Bangladesh,South Asia,Lower-Middle,2024-03-31,2024,3,13,23.68,90.35,165,15.63,0.32,96.5,0,0,0,0,73.6,135.0,65.8,28.5,8.5,23.3,7.6,36.6,1851.0,64.5,89.5
8380,BGD,Bangladesh,South Asia,Lower-Middle,2024-04-07,2024,4,14,23.68,90.35,165,19.09,0.14,76.0,1,0,0,1,117.3,156.0,89.7,38.7,5.6,27.8,23.6,41.1,1854.0,76.7,84.6
8381,BGD,Bangladesh,South Asia,Lower-Middle,2024-04-14,2024,4,15,23.68,90.35,165,20.03,0.61,103.5,1,0,0,1,87.4,100.0,69.6,31.1,46.2,26.3,30.3,36.0,1854.0,68.6,85.7
8382,BGD,Bangladesh,South Asia,Lower-Middle,2024-04-21,2024,4,16,23.68,90.35,165,17.55,-0.16,127.6,1,0,0,1,128.3,193.0,78.8,29.7,4.1,22.6,23.5,39.4,1854.0,64.4,94.1
8383,BGD,Bangladesh,South Asia,Lower-Middle,2024-04-28,2024,4,17,23.68,90.35,165,14.79,0.79,146.3,0,0,0,0,97.5,149.0,83.3,32.8,6.9,21.2,0.0,36.5,1854.0,74.2,87.1
8384,BGD,Bangladesh,South Asia,Lower-Middle,2024-05-05,2024,5,18,23.68,90.35,165,19.79,-0.26,130.4,0,0,0,0,77.4,144.0,83.0,32.0,6.7,27.0,6.5,39.8,1856.0,80.8,84.7
8385,BGD,Bangladesh,South Asia,Lower-Middle,2024-05-12,2024,5,19,23.68,90.35,165,19.06,0.13,175.0,0,0,1,1,113.0,159.0,93.3,36.7,5.0,61.0,15.8,37.7,1856.0,62.8,77.0
8386,BGD,Bangladesh,South Asia,Lower-Middle,2024-05-19,2024,5,20,23.68,90.35,165,15.9,-0.84,154.7,0,0,0,0,82.4,109.0,59.3,20.8,5.4,29.6,5.6,35.4,1856.0,68.7,87.7
8387,BGD,Bangladesh,South Asia,Lower-Middle,2024-05-26,2024,5,21,23.68,90.35,165,16.61,-0.28,164.5,0,0,0,0,72.4,78.0,75.8,22.5,5.7,24.8,17.8,37.6,1856.0,69.9,78.5
8388,BGD,Bangladesh,South Asia,Lower-Middle,2024-06-02,2024,6,22,23.68,90.35,165,19.77,0.09,83.9,0,0,0,0,116.9,179.0,90.3,34.6,2.6,21.9,21.2,39.3,1859.0,66.5,90.3
8389,BGD,Bangladesh,South Asia,Lower-Middle,2024-06-09,2024,6,23,23.68,90.35,165,12.77,0.19,87.9,0,0,0,0,76.1,126.0,78.2,34.2,8.0,28.9,10.2,40.0,1859.0,70.0,91.8
8390,BGD,Bangladesh,South Asia,Lower-Middle,2024-06-16,2024,6,24,23.68,90.35,165,13.57,0.34,105.2,0,0,0,0,88.9,130.0,90.7,31.8,6.9,25.3,10.4,33.8,1859.0,71.0,94.0
8391,BGD,Bangladesh,South Asia,Lower-Middle,2024-06-23,2024,6,25,23.68,90.35,165,15.93,0.42,36.7,1,0,0,1,101.4,161.0,66.4,36.5,6.1,29.5,20.4,33.8,1859.0,59.8,87.3
8392,BGD,Bangladesh,South Asia,Lower-Middle,2024-06-30,2024,6,26,23.68,90.35,165,10.99,-0.28,76.4,0,0,0,0,111.7,147.0,93.0,33.0,3.6,26.5,5.9,38.1,1859.0,70.6,77.8
8393,BGD,Bangladesh,South Asia,Lower-Middle,2024-07-07,2024,7,27,23.68,90.35,165,11.69,1.15,37.8,0,0,0,0,106.6,150.0,89.2,44.6,7.6,25.6,4.1,39.4,1862.0,70.2,92.5
8394,BGD,Bangladesh,South Asia,Lower-Middle,2024-07-14,2024,7,28,23.68,90.35,165,9.25,0.02,68.2,0,0,0,0,128.3,181.0,88.6,36.1,0.0,25.1,0.0,34.4,1862.0,76.0,90.3
8395,BGD,Bangladesh,South Asia,Lower-Middle,2024-07-21,2024,7,29,23.68,90.35,165,6.57,0.21,40.7,0,0,0,0,154.7,227.0,106.2,27.1,3.0,31.4,0.0,35.7,1862.0,60.9,94.1
8396,BGD,Bangladesh,South Asia,Lower-Middle,2024-07-28,2024,7,30,23.68,90.35,165,10.16,-0.79,43.2,0,0,0,0,85.0,126.0,77.1,27.4,8.2,28.5,0.0,39.1,1862.0,76.6,89.5
8397,BGD,Bangladesh,South Asia,Lower-Middle,2024-08-04,2024,8,31,23.68,90.35,165,6.0,0.48,56.9,0,0,0,0,92.1,139.0,69.2,32.9,8.3,24.7,0.0,35.4,1864.0,77.9,85.1
8398,BGD,Bangladesh,South Asia,Lower-Middle,2024-08-11,2024,8,32,23.68,90.35,165,4.33,-0.78,121.0,0,0,0,0,106.7,148.0,90.5,26.9,4.7,29.6,0.0,34.7,1864.0,68.3,96.2
8399,BGD,Bangladesh,South Asia,Lower-Middle,2024-08-18,2024,8,33,23.68,90.35,165,5.71,0.46,43.9,0,0,0,0,151.5,249.0,110.2,32.2,5.9,35.3,0.0,34.0,1864.0,74.4,94.3
8400,BGD,Bangladesh,South Asia,Lower-Middle,2024-08-25,2024,8,34,23.68,90.35,165,0.23,-0.21,24.3,0,0,0,0,128.2,186.0,90.2,22.4,9.8,26.8,0.0,36.7,1864.0,72.5,79.6
8401,BGD,Bangladesh,South Asia,Lower-Middle,2024-09-01,2024,9,35,23.68,90.35,165,1.5,-0.19,42.8,0,0,0,0,123.6,178.0,84.1,32.7,4.2,23.9,0.0,40.7,1867.0,70.1,85.6
8402,BGD,Bangladesh,South Asia,Lower-Middle,2024-09-08,2024,9,36,23.68,90.35,165,2.66,0.53,0.0,0,1,0,1,102.3,150.0,81.3,31.1,0.0,19.5,0.0,36.2,1867.0,60.9,70.3
8403,BGD,Bangladesh,South Asia,Lower-Middle,2024-09-15,2024,9,37,23.68,90.35,165,1.96,0.35,70.5,0,0,0,0,123.0,200.0,94.8,31.2,8.9,34.7,0.0,41.9,1867.0,78.4,89.4
8404,BGD,Bangladesh,South Asia,Lower-Middle,2024-09-22,2024,9,38,23.68,90.35,165,6.52,0.4,48.0,0,0,0,0,118.8,175.0,77.5,36.0,8.8,33.4,0.0,34.6,1867.0,62.4,86.4
8405,BGD,Bangladesh,South Asia,Lower-Middle,2024-09-29,2024,9,39,23.68,90.35,165,2.51,0.22,43.0,0,0,0,0,97.8,160.0,94.8,39.0,5.0,32.3,0.0,40.8,1867.0,70.5,83.3
8406,BGD,Bangladesh,South Asia,Lower-Middle,2024-10-06,2024,10,40,23.68,90.35,165,3.09,-0.12,72.2,0,0,0,0,94.6,132.0,76.0,33.6,4.5,30.9,0.0,37.8,1869.0,66.2,86.0
8407,BGD,Bangladesh,South Asia,Lower-Middle,2024-10-13,2024,10,41,23.68,90.35,165,2.36,0.39,87.5,0,0,0,0,84.2,146.0,72.0,39.3,7.2,24.3,0.0,35.6,1869.0,63.2,80.8
8408,BGD,Bangladesh,South Asia,Lower-Middle,2024-10-20,2024,10,42,23.68,90.35,165,3.74,-0.37,0.0,0,0,0,0,113.3,151.0,82.1,27.6,3.9,28.4,0.0,36.7,1869.0,74.4,95.0
8409,BGD,Bangladesh,South Asia,Lower-Middle,2024-10-27,2024,10,43,23.68,90.35,165,4.01,0.04,59.6,0,0,0,0,129.0,176.0,83.9,25.8,9.1,27.5,0.0,35.3,1869.0,73.3,84.3
8410,BGD,Bangladesh,South Asia,Lower-Middle,2024-11-03,2024,11,44,23.68,90.35,165,1.19,0.83,58.8,0,0,0,0,96.7,179.0,84.9,30.5,10.7,26.8,0.0,36.0,1872.0,69.8,88.3
8411,BGD,Bangladesh,South Asia,Lower-Middle,2024-11-10,2024,11,45,23.68,90.35,165,8.54,0.08,38.2,0,0,0,0,84.9,129.0,55.5,25.3,6.1,28.3,0.0,27.9,1872.0,69.6,82.6
8412,BGD,Bangladesh,South Asia,Lower-Middle,2024-11-17,2024,11,46,23.68,90.35,165,5.69,-0.74,16.4,0,0,0,0,102.2,161.0,87.4,31.7,5.1,30.8,0.0,38.6,1872.0,75.5,90.0
8413,BGD,Bangladesh,South Asia,Lower-Middle,2024-11-24,2024,11,47,23.68,90.35,165,7.44,1.09,107.7,0,0,0,0,119.7,208.0,81.4,29.7,5.9,26.3,0.0,35.9,1872.0,66.3,90.3
8414,BGD,Bangladesh,South Asia,Lower-Middle,2024-12-01,2024,12,48,23.68,90.35,165,8.62,0.69,70.3,0,0,0,0,112.5,173.0,89.2,38.1,3.5,29.5,0.0,31.6,1875.0,64.2,78.1
8415,BGD,Bangladesh,South Asia,Lower-Middle,2024-12-08,2024,12,49,23.68,90.35,165,6.61,-1.04,84.3,0,0,0,0,82.3,129.0,80.9,26.9,2.5,27.2,0.0,35.7,1875.0,69.9,83.8
8416,BGD,Bangladesh,South Asia,Lower-Middle,2024-12-15,2024,12,50,23.68,90.35,165,9.32,0.63,57.9,0,0,0,0,106.6,187.0,81.4,26.9,5.7,23.6,0.0,35.6,1875.0,76.3,72.5
8417,BGD,Bangladesh,South Asia,Lower-Middle,2024-12-22,2024,12,51,23.68,90.35,165,8.66,0.03,111.4,0,0,0,0,103.3,143.0,63.9,29.2,10.3,21.9,0.0,34.3,1875.0,72.3,86.3
8418,BGD,Bangladesh,South Asia,Lower-Middle,2024-12-29,2024,12,52,23.68,90.35,165,9.88,1.19,0.0,0,0,0,0,125.5,166.0,101.3,32.4,6.1,30.1,0.9,42.3,1875.0,64.5,76.3
8419,BGD,Bangladesh,South Asia,Lower-Middle,2025-01-05,2025,1,1,23.68,90.35,165,13.97,1.04,84.2,0,0,0,0,124.4,172.0,90.8,35.3,5.9,27.4,11.4,37.3,1877.0,65.3,84.1
8420,BGD,Bangladesh,South Asia,Lower-Middle,2025-01-12,2025,1,2,23.68,90.35,165,14.19,0.47,127.1,0,0,0,0,137.7,217.0,93.8,26.6,0.4,20.3,1.7,41.3,1877.0,73.1,79.2
8421,BGD,Bangladesh,South Asia,Lower-Middle,2025-01-19,2025,1,3,23.68,90.35,165,13.6,-0.38,139.8,0,0,0,0,124.5,201.0,88.4,31.2,0.0,24.3,2.6,38.1,1877.0,61.1,85.4
